Fecha,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C25,CB01,CB02,ATP01PT01,ATP01PT02,ATP02PT01,CAR02PT01,JTU01PT32,JTU01PT73,M5021,M5022,M5024,M5025,M5026,M5027,M5028,M5029,M5030,M5031,M5074,M5075,M5076,M5077,M5078,M5124,M5126,M5178,M5179,M5180,M5181,M5261
2021-03-31,5.727,9.583,,10.830,14.057,15.184,16.700,14.326,,6.013,10.225,12.437,,,18.117,5.400,15.842,14.061,12.561,,,,,,5.983,6.103,,,,,,,5.390,6.567,6.633,4.369,8.743,7.167,10.863,5.132,11.680,9.150,5.201,5.562,6.953,5.623,14.458,,5.808,5.945,8.326,7.200,6.155,
2021-04-01,6.123,9.536,,10.920,13.347,14.694,16.812,14.676,,6.724,8.995,12.972,,,17.942,5.288,15.664,13.722,12.166,,,,,,5.858,6.769,,,,,,,6.332,7.168,6.895,5.019,8.318,7.562,10.492,5.828,11.811,9.364,6.573,6.364,6.983,6.629,14.118,,4.814,6.129,8.642,7.297,7.266,
2021-04-02,6.542,9.700,,10.937,13.605,15.335,17.174,14.817,,6.703,9.176,13.707,,7.408,18.322,5.823,16.004,13.885,12.345,,,,,,6.029,6.764,,,,,,,6.654,7.727,7.588,5.263,8.826,7.978,10.080,5.859,11.680,9.513,6.373,6.507,7.649,6.449,14.434,,5.468,5.856,9.123,7.463,6.527,
2021-04-03,5.889,8.762,,9.486,12.301,14.172,16.001,12.694,,6.018,8.081,12.850,,6.488,17.470,5.373,15.401,12.387,11.008,,,,,,5.917,6.315,,,,,,,5.731,6.710,6.868,4.649,7.970,7.206,8.622,5.224,10.072,8.907,5.364,5.613,6.907,5.484,12.935,,4.931,5.406,7.918,6.572,5.230,
2021-04-04,4.788,9.297,,9.196,12.741,14.121,16.524,12.844,,5.348,8.646,11.700,,7.530,18.123,4.453,15.831,12.567,10.675,,,,,,5.300,5.583,,,,,,,4.885,5.762,5.836,3.723,7.346,6.210,9.416,4.276,11.048,8.456,4.736,4.458,5.761,5.120,13.264,,4.443,5.232,,6.162,4.972,
2021-04-05,5.359,9.407,,9.873,13.145,14.010,16.265,13.694,,5.849,8.706,12.377,,7.114,17.741,4.642,15.726,13.259,11.965,,,,,,5.296,6.058,,,,,,,5.423,6.045,6.192,4.024,7.784,6.717,9.744,4.957,11.581,9.133,5.943,5.645,6.351,5.679,13.521,,4.693,5.577,,7.043,5.616,
2021-04-06,4.977,9.242,,9.859,13.152,14.156,16.269,13.321,,5.593,9.373,12.525,,6.483,17.708,4.525,15.551,13.069,11.856,,,,,,5.658,6.016,,,,,,,5.330,5.858,6.381,4.023,8.169,7.226,10.134,4.755,11.507,8.392,5.007,5.095,6.318,5.280,13.897,,5.093,5.032,,6.672,4.584,
2021-04-07,6.104,9.259,,10.070,12.445,13.955,16.237,12.690,,5.881,8.565,12.670,,6.163,17.330,5.204,15.199,12.965,11.246,,,,,,5.733,6.275,,,,,,,6.023,6.573,6.937,4.707,8.055,7.148,9.929,5.305,10.815,9.262,5.637,5.478,6.926,5.795,12.951,,4.776,5.610,,6.859,5.730,
2021-04-08,4.678,9.151,,10.562,13.378,14.750,16.901,14.276,,4.703,9.062,13.040,,6.604,17.879,4.465,15.379,13.599,12.107,,,,,,5.346,5.479,,,,,,,5.366,5.957,6.104,3.925,7.490,7.452,9.681,4.288,10.469,8.819,5.035,4.974,5.592,5.379,13.558,,3.950,5.352,,6.949,5.411,
2021-04-09,3.453,8.077,,8.877,11.501,12.595,15.212,11.525,,4.194,6.728,11.282,,5.213,17.604,3.827,15.092,11.682,9.986,,,,,,4.579,5.245,,,,,,,5.075,5.613,5.600,3.875,6.067,6.017,7.882,3.950,8.925,7.661,4.915,4.441,4.555,5.075,11.528,,3.176,4.675,,5.903,4.549,
2021-04-10,5.459,8.544,,9.182,11.750,13.452,15.677,12.725,,5.882,7.490,12.057,,5.596,18.259,4.595,16.104,12.134,11.004,,,,,,5.387,6.104,,,,,,,5.650,6.092,6.288,4.334,7.155,6.547,8.219,4.473,9.830,8.339,5.222,5.154,6.268,5.280,12.245,,4.002,4.746,,6.381,4.541,
2021-04-11,4.860,9.574,,10.039,13.344,14.661,16.948,13.370,,5.799,8.812,12.317,,6.612,19.183,4.484,16.698,13.672,11.664,,,,,,5.533,6.305,,,,,,,5.761,6.118,5.842,4.395,7.669,7.120,10.290,4.876,11.102,9.078,5.608,5.288,6.144,5.877,13.620,,3.797,5.728,,7.045,5.778,
2021-04-12,4.755,8.997,,9.373,12.455,13.359,16.394,12.376,,5.158,8.904,11.393,,7.964,18.024,4.200,16.165,12.781,11.249,,,,,,5.004,5.519,,,,,,,4.784,5.572,5.626,3.501,7.567,6.125,9.469,4.216,11.079,8.075,4.521,4.194,5.978,4.684,12.943,,4.007,5.317,,6.178,5.100,
2021-04-13,5.351,10.341,,10.735,14.565,15.569,18.031,15.763,,5.373,10.738,11.940,,9.070,18.313,4.489,16.171,14.598,12.767,,,,,,5.613,5.826,,,,,,,5.151,5.709,6.342,3.963,8.614,7.380,11.169,4.959,12.480,8.930,5.798,5.296,6.891,6.035,15.446,,5.617,6.126,,7.487,6.259,
2021-04-14,5.815,10.019,,11.006,13.910,15.176,16.660,14.368,,6.024,10.486,13.264,,7.689,18.102,5.371,15.877,14.053,12.339,,,,,,6.167,6.465,,,,,,,6.087,6.633,7.108,4.744,8.827,7.843,10.831,5.407,12.493,9.488,5.827,6.249,7.103,6.494,14.469,,6.020,5.718,,7.055,5.998,
2021-04-15,5.045,8.738,,9.828,12.843,14.504,16.968,13.488,,5.413,8.998,12.777,,6.753,17.479,4.716,15.551,13.060,11.566,,,,,,5.579,6.040,,,,,,,5.307,5.910,5.933,4.000,8.086,6.798,9.428,4.221,10.470,8.464,4.776,4.598,6.223,5.483,13.327,,4.433,5.282,,6.357,5.061,
2021-04-16,6.210,9.142,,10.066,12.650,14.860,16.380,12.646,,6.624,8.304,13.040,,6.073,17.584,5.631,15.130,12.721,10.913,,,,,,6.096,6.681,,,,,,,6.636,7.618,7.442,5.369,7.759,7.179,8.966,5.215,10.134,9.139,6.181,6.150,7.051,5.572,13.124,,4.858,5.492,,6.621,5.602,
2021-04-17,4.043,7.702,,8.468,11.445,13.104,15.701,11.831,,4.583,7.132,11.728,,5.477,18.633,3.929,16.274,11.289,10.110,,,,,,4.992,5.301,,,,,,,4.626,5.311,5.468,3.490,6.849,6.204,7.813,3.618,9.131,7.691,4.632,4.070,5.143,4.573,12.031,,2.876,4.542,,5.545,4.015,
2021-04-18,5.155,8.809,,9.378,11.582,12.950,14.768,12.048,,5.340,7.650,11.817,,5.785,16.995,4.646,14.897,11.724,10.960,,,,,,5.354,5.946,,,,,,,6.241,6.861,6.096,4.851,7.287,6.891,8.647,5.022,9.544,8.477,5.899,5.804,6.075,5.624,12.405,,3.511,4.988,,6.782,4.923,
2021-04-19,3.987,7.099,,7.753,9.926,11.516,13.463,11.246,,3.801,6.852,11.907,,6.100,17.434,4.002,15.347,10.149,9.097,,,,,,4.596,4.613,,,,,,,4.469,5.447,5.155,2.991,5.934,5.827,7.053,3.761,8.162,6.816,3.659,4.086,4.589,4.196,10.823,,2.876,3.768,,4.915,3.124,
2021-04-20,5.612,9.725,,10.040,12.399,13.371,15.661,12.485,,5.339,7.731,12.176,,7.339,17.390,5.080,15.225,12.520,11.467,,,,,,5.750,5.700,,,,,,,6.155,7.243,6.641,4.817,7.478,7.040,9.334,5.265,10.634,8.842,6.246,5.966,6.069,6.081,12.658,,3.468,5.419,,7.236,6.305,
2021-04-21,5.688,8.195,,8.802,11.091,12.898,15.699,12.840,,5.782,8.033,13.361,,6.186,18.395,5.748,16.499,11.373,10.277,,,,,,6.142,6.340,,,,,,,6.547,8.344,7.309,5.565,7.387,6.950,8.255,5.016,9.713,7.487,5.109,5.221,6.152,5.352,12.323,,4.380,4.141,,6.091,4.551,
2021-04-22,5.210,9.721,,10.333,12.620,13.556,15.996,12.538,,4.889,8.270,12.454,,7.167,18.337,5.521,15.935,12.776,11.340,,,,,,5.630,5.298,,,,,,,6.381,7.627,6.868,5.037,7.246,7.571,9.193,5.580,10.814,8.734,6.280,6.222,5.650,6.160,13.269,,3.025,5.669,,7.679,7.016,
2021-04-23,5.543,9.020,,10.384,12.476,14.121,16.093,12.439,,5.070,7.259,12.978,,6.512,17.504,5.480,15.447,12.610,10.914,,,,,,6.225,5.675,,,,,,,6.542,7.533,7.240,5.280,6.980,6.914,8.484,4.651,9.946,8.064,5.613,5.478,5.576,5.173,12.566,,3.749,5.101,,6.546,5.793,
2021-04-24,4.774,8.794,,9.760,12.790,14.532,15.736,13.892,,4.709,8.182,12.505,,6.935,18.229,4.991,16.130,12.913,12.072,,,,,,5.846,5.269,,,,,,,6.231,7.051,6.148,4.528,7.227,7.140,9.016,5.059,10.615,8.781,5.970,5.782,5.499,6.001,13.372,,2.740,5.181,,6.786,5.367,
2021-04-25,6.243,10.128,,10.831,13.373,14.174,16.678,14.286,,6.508,9.247,13.530,,7.382,18.112,5.415,15.882,13.490,12.223,,,,,,6.129,6.519,,,,,,,6.186,7.504,7.058,5.313,8.574,7.851,10.251,6.062,11.452,9.621,6.624,6.603,7.142,6.273,13.449,,4.473,6.104,,7.799,7.341,
2021-04-26,6.245,8.524,,9.769,11.891,13.612,15.113,13.324,,6.502,8.154,12.880,,6.679,17.534,5.200,15.382,12.189,10.926,,,,,,6.050,6.525,,,,,,,5.875,6.818,6.757,4.695,7.379,7.242,8.566,5.212,10.036,8.483,5.671,5.827,6.464,5.419,12.523,,4.909,4.773,,6.199,5.168,
2021-04-27,5.711,8.250,,8.000,10.896,12.800,15.290,12.659,,5.922,7.800,13.205,,5.909,17.348,5.495,15.207,11.274,10.277,,,,,,6.461,6.490,,,,,,,5.959,7.175,6.856,4.728,7.094,6.815,8.548,4.828,10.146,7.026,4.374,4.647,5.774,4.748,12.208,,4.581,4.039,,6.050,3.953,
2021-04-28,5.680,7.110,,7.970,10.664,12.571,14.623,11.940,,5.156,7.655,13.040,,5.882,17.471,5.203,15.464,10.864,9.506,,,,,,5.817,5.727,,,,,,,5.329,6.631,6.796,4.267,6.796,6.331,7.569,4.274,9.179,6.772,4.076,4.244,5.654,4.174,11.686,,3.783,3.925,,5.348,3.855,
2021-04-29,5.998,7.692,,8.335,11.060,12.502,14.234,12.059,,6.088,7.676,12.507,,5.736,17.150,5.589,14.987,11.430,10.255,,,,,,6.267,6.455,,,,,,,6.066,7.764,6.855,5.449,7.025,6.940,7.785,4.996,8.987,7.473,5.138,5.202,6.327,5.465,11.721,,4.851,4.316,,6.128,4.097,
2021-04-30,4.280,7.389,,8.288,10.466,12.832,14.274,11.792,,3.809,6.851,11.981,,5.657,17.029,3.792,14.993,10.675,9.423,,,,,,4.171,4.476,,,,,,,4.832,5.678,5.528,3.582,6.033,5.958,7.113,3.574,8.263,6.500,4.490,4.067,4.938,3.907,11.381,,2.798,3.652,,4.952,3.596,
2021-05-01,5.337,7.644,,8.488,10.823,12.595,14.465,11.941,,5.470,7.383,11.826,,5.453,16.490,4.788,14.564,10.842,9.743,,,,,,5.615,5.808,,,,,,,5.918,6.938,6.554,4.803,6.664,6.127,7.531,4.857,8.933,6.842,4.605,4.582,5.919,4.668,11.788,,4.190,3.815,,5.321,4.115,
2021-05-02,4.940,6.889,,7.737,10.370,12.299,14.181,11.843,,4.314,7.209,12.765,,5.689,17.703,4.788,15.685,10.584,9.352,,,,,,6.060,5.221,,,,,,,5.212,6.731,6.112,3.858,5.909,5.852,7.247,3.600,8.942,6.566,3.609,3.929,4.655,4.036,11.286,,2.937,3.493,,4.874,3.479,
2021-05-03,4.435,6.266,,7.110,10.089,12.818,14.068,11.562,,4.133,6.646,11.968,,5.353,17.042,4.215,14.774,10.259,8.657,,,,,,5.458,4.813,,,,,,,4.918,5.838,5.673,3.418,5.780,5.165,6.841,3.163,8.447,6.442,3.129,3.447,4.396,3.266,11.038,,2.902,3.066,,4.658,2.901,
2021-05-04,5.328,8.603,,9.473,12.139,13.929,15.194,12.805,,5.171,8.090,13.079,,5.808,17.629,5.112,15.775,12.360,11.458,,,,,,6.429,5.925,,,,,,,5.935,7.122,6.135,4.558,7.155,7.013,9.038,4.880,10.122,8.464,5.267,5.697,5.656,5.453,12.794,,3.668,4.891,,6.525,6.585,
2021-05-05,6.088,8.546,,9.414,12.183,14.079,15.772,12.945,,5.670,7.609,13.921,,5.972,18.015,6.152,15.745,12.432,10.727,,,,,,6.757,6.331,,,,,,,6.500,8.358,7.224,5.498,7.154,7.388,8.687,4.830,10.484,7.863,5.069,5.415,6.179,5.619,13.024,,4.577,4.537,,6.074,5.339,
2021-05-06,5.612,8.260,,9.515,11.873,13.084,15.361,12.812,,5.610,7.853,13.957,,6.352,17.647,5.635,15.689,11.579,10.555,,,,,,,5.946,,,,,,,6.192,8.146,7.162,5.293,7.440,7.231,8.273,4.693,9.633,7.480,4.937,5.271,6.054,5.366,12.452,,3.954,4.527,,5.977,5.124,
2021-05-07,6.295,8.573,,9.723,12.045,13.637,15.546,12.511,,6.070,7.533,13.120,,6.359,17.678,5.407,15.792,12.329,10.798,,,,,,6.319,6.467,,,,,,,5.938,7.954,7.396,5.397,7.468,6.664,8.090,4.879,9.903,8.154,5.455,5.189,6.343,5.371,12.438,,4.417,4.876,,6.212,5.646,
2021-05-08,5.346,8.433,,9.561,12.296,13.912,16.066,12.767,,5.951,7.931,11.990,,6.296,17.298,5.036,15.142,12.385,10.964,,,,,,6.213,5.842,,,,,,,5.590,6.619,6.512,4.544,7.800,6.927,8.582,4.833,10.085,8.330,5.480,5.296,6.346,5.381,12.716,,4.525,4.902,,6.230,5.363,
2021-05-09,5.288,9.716,,9.533,13.343,14.482,16.435,14.486,,6.068,9.525,11.822,,7.377,17.416,4.926,15.720,13.244,12.156,,,,,,6.179,5.962,,,,,,,5.543,6.272,6.167,4.318,8.435,7.101,10.157,5.047,11.881,8.754,5.968,5.681,6.504,5.544,14.253,,5.087,5.073,,6.699,5.444,
2021-05-10,4.728,9.659,,10.305,14.185,15.462,17.267,16.050,,5.623,10.077,11.836,,8.406,17.901,4.242,15.983,14.154,12.359,,,,,,5.461,5.795,,,,,,,4.756,5.350,5.716,3.452,7.702,6.833,10.939,4.638,11.639,8.271,4.646,4.331,6.058,4.925,15.105,,4.797,4.835,,6.504,5.152,
2021-05-11,4.588,9.522,,10.257,14.162,15.207,16.754,14.313,,5.113,9.849,12.232,,7.205,16.906,4.506,15.135,13.948,12.120,,,,,,5.480,5.574,,,,,,,4.742,5.274,5.866,3.411,7.799,6.405,10.702,4.132,11.700,8.166,4.311,4.201,5.844,4.629,14.351,,4.378,4.754,,6.406,4.579,
2021-05-12,5.363,9.373,,9.974,13.271,14.196,15.295,13.207,,6.131,10.164,11.741,,7.502,17.163,5.156,15.178,12.969,12.041,,,,,,5.943,6.263,,,,,,,5.475,6.232,6.407,4.161,8.337,6.800,10.853,5.081,11.326,8.880,4.950,4.905,6.617,5.413,13.790,,5.068,5.176,,6.552,4.838,
2021-05-13,6.435,10.013,,10.879,14.190,14.978,16.712,14.454,,6.561,10.525,13.562,,8.818,17.627,5.598,15.650,14.271,12.783,,,,,,6.063,6.705,,,,,,,6.206,7.096,7.527,5.100,9.209,8.352,11.165,5.912,12.641,9.389,6.154,5.980,7.601,6.542,14.104,,6.101,6.285,,7.878,6.842,
2021-05-14,6.825,9.655,,10.944,13.557,15.311,16.763,14.716,,6.902,9.622,13.933,,7.558,18.407,6.311,15.911,14.021,12.447,,,,,,6.550,6.933,,,,,,,6.741,7.341,7.783,5.504,8.423,8.135,10.192,6.277,11.203,9.730,6.082,6.193,7.484,6.656,13.910,,6.314,6.370,,7.395,6.607,
2021-05-15,6.118,8.845,,10.292,12.640,14.331,15.671,14.006,,6.426,9.053,12.919,,7.366,18.289,5.582,15.943,12.976,11.908,,,,,,6.242,6.739,,,,,,,6.259,6.912,7.163,4.990,8.519,7.522,9.592,5.386,10.583,9.326,5.601,5.426,7.171,6.290,13.387,,5.109,5.919,,7.186,6.084,
2021-05-16,6.185,9.154,,10.323,12.405,14.141,15.437,14.222,,6.682,8.869,13.509,,6.940,18.133,5.734,15.661,12.523,11.364,,,,,,6.208,6.727,,,,,,,6.421,7.289,7.309,5.031,7.956,7.401,9.098,5.464,10.549,9.086,5.995,5.956,7.358,5.792,12.839,,5.855,5.560,,6.721,5.655,
2021-05-17,6.072,8.064,,9.671,11.485,13.276,14.836,13.090,,6.437,8.310,12.915,,6.474,17.304,5.647,15.519,11.731,10.508,,,,,,6.508,6.454,,,,,,,6.244,6.988,7.054,5.100,7.603,7.204,8.536,5.384,9.560,7.574,5.367,5.395,7.078,5.419,12.416,,4.589,4.808,,6.257,5.042,
2021-05-18,3.687,8.353,,9.011,12.218,13.644,15.885,13.089,,4.476,8.111,11.429,,6.701,18.003,3.516,15.678,11.954,10.682,,,,,,4.300,5.131,,,,,,,3.993,5.016,4.767,3.110,7.073,6.059,8.770,3.989,10.077,7.485,4.083,3.719,4.965,4.750,12.761,,3.704,4.687,,5.689,4.486,
2021-05-19,4.919,10.049,,10.547,13.638,14.588,16.389,14.338,,6.066,9.616,11.786,,6.715,18.109,4.782,16.506,13.692,12.257,,,,,,5.871,6.205,,,,,,,5.917,6.632,6.443,4.841,8.480,7.219,10.292,5.373,12.298,9.051,7.130,5.921,6.507,6.510,14.275,,4.376,6.400,,7.204,7.350,
2021-05-20,6.061,9.807,,10.548,13.767,15.059,17.317,13.870,,6.810,8.663,12.881,,6.737,18.875,5.229,16.548,13.616,12.368,,,,,,5.633,6.744,,,,,,,5.818,7.074,6.921,5.175,8.706,7.542,10.281,5.970,11.709,9.025,6.502,6.418,7.342,6.678,13.901,,4.871,5.858,,7.557,6.180,
2021-05-21,6.717,9.843,,11.126,13.986,15.529,17.022,15.206,,7.324,10.130,13.791,,7.459,18.226,6.408,15.940,14.199,12.741,,,,,,6.371,7.080,,,,,,,6.546,7.521,7.804,5.509,9.155,8.004,11.265,6.241,12.152,9.553,6.312,6.576,7.699,6.577,14.491,,5.716,6.623,,7.890,6.844,
2021-05-22,6.391,9.087,,10.484,13.583,15.115,16.789,14.823,,6.761,10.558,13.753,,7.378,17.762,6.079,15.939,13.724,12.361,,,,,,6.163,6.648,,,,,,,5.878,6.783,7.233,4.816,9.031,8.267,10.564,6.136,11.532,9.017,5.259,5.456,7.498,5.701,13.962,,5.983,6.018,8.086,7.069,5.946,
2021-05-23,5.946,9.151,,10.704,13.285,14.578,16.120,15.069,,6.683,10.485,13.328,,7.074,17.578,5.762,15.096,13.344,12.538,,,,,,6.163,6.638,,,,,,,5.834,6.549,7.199,4.710,8.939,8.080,10.419,5.862,11.595,8.945,5.219,5.278,7.094,5.782,13.539,,6.141,5.765,8.087,7.056,5.507,
2021-05-24,6.434,9.323,,10.832,12.985,14.718,16.017,14.529,,6.941,10.794,13.317,,6.840,18.139,6.246,15.764,13.428,12.094,,,,,,6.490,6.820,,,,,,,5.932,7.113,7.325,5.142,9.490,7.963,11.089,6.416,11.634,9.340,5.925,6.037,7.589,6.036,13.544,,6.609,6.037,8.689,7.376,5.964,
2021-05-25,6.180,8.997,,10.445,12.672,14.234,15.902,13.885,,6.677,9.630,13.262,,6.846,18.136,5.651,15.793,12.817,11.430,,,,,,,6.908,,,,,,,6.163,7.046,7.211,5.074,9.395,7.492,10.436,5.931,10.894,9.448,5.770,6.020,7.647,6.241,13.594,,6.229,5.842,9.125,6.688,5.571,
2021-05-26,5.097,8.899,,10.205,12.879,14.484,16.228,14.235,,6.217,9.537,12.154,,6.708,18.512,4.901,16.103,13.333,12.098,,,,,,,6.181,,,,,,,5.328,6.199,6.337,4.326,8.253,7.190,9.923,5.120,11.150,8.682,5.313,5.216,6.481,5.498,13.723,,5.074,5.065,8.281,6.430,4.879,
2021-05-27,5.388,9.755,,10.428,13.382,15.105,16.294,14.572,,6.466,10.042,12.733,,7.045,18.048,5.376,15.788,13.553,12.274,,,,,,,6.618,,,,,,,5.911,6.588,6.755,4.722,8.369,7.707,10.806,5.466,11.342,9.372,5.794,5.862,7.030,6.490,14.280,,5.626,5.880,8.939,7.151,5.871,
2021-05-28,5.245,8.565,,9.427,12.270,14.377,15.650,13.431,,5.899,7.818,14.369,,5.652,18.124,5.691,15.846,12.681,11.014,,,,,,,6.622,,,,,,,6.356,8.290,6.945,5.402,7.167,7.469,9.105,5.733,10.177,7.855,6.912,6.017,6.158,6.929,13.243,,3.964,5.682,7.784,6.551,7.047,
2021-05-29,5.576,8.579,,9.067,11.947,13.682,16.038,12.851,,4.994,7.790,13.620,,4.859,18.132,5.974,16.056,12.050,10.793,,,,,,,5.423,,,,,,,6.670,8.493,7.148,5.938,6.585,7.155,8.748,5.451,9.710,7.935,6.255,5.871,5.861,6.368,12.507,,3.395,5.033,7.245,6.372,6.507,
2021-05-30,4.728,8.986,,9.001,11.967,13.723,16.120,13.188,,4.645,8.307,12.612,,7.152,18.160,5.230,15.969,12.253,11.447,,,,,,,5.600,,,,,,,5.817,7.115,6.175,4.852,6.623,6.606,9.052,5.168,10.463,8.315,5.520,5.456,5.557,6.019,13.039,,3.522,5.043,6.684,6.848,5.311,
2021-05-31,5.210,8.740,,8.830,11.640,12.943,15.684,12.224,,5.047,7.877,12.050,,6.435,17.730,4.885,15.776,11.702,11.377,,,,,,,5.816,,,,,,,5.709,6.755,6.627,4.713,7.187,6.834,8.828,5.126,10.038,8.973,6.223,5.922,6.032,6.261,12.508,,3.545,5.014,7.967,6.910,4.886,
2021-06-01,5.946,9.429,,9.474,12.203,13.770,15.956,12.724,,6.943,8.118,13.714,,7.014,17.909,6.309,15.634,12.553,11.814,,,,,,,7.052,,,,,,,6.648,8.291,7.680,5.695,7.915,7.707,9.427,5.936,11.044,9.089,6.872,6.416,7.068,7.225,12.996,,4.815,5.753,9.020,7.134,5.494,
2021-06-02,5.544,9.669,,10.412,13.358,14.576,16.732,13.543,,5.498,8.263,13.476,,6.367,18.668,4.974,16.547,13.677,12.309,,,,,,,,,,,,,,6.358,7.456,7.140,5.436,7.699,7.682,9.637,5.946,11.359,9.208,7.003,6.554,6.732,7.095,13.367,,3.426,6.153,8.524,7.358,6.585,
2021-06-03,5.522,9.941,,10.377,13.104,14.564,16.868,13.420,,5.819,9.605,12.455,,6.769,17.739,5.337,15.664,13.605,11.450,,,,,,,,,,,,,,5.964,7.342,7.501,5.218,7.942,7.223,10.259,5.664,11.427,9.234,6.212,6.351,6.977,6.535,13.686,,4.113,6.206,8.579,6.894,6.879,
2021-06-04,5.530,9.596,,9.501,12.136,13.885,15.708,12.908,,5.645,9.154,12.086,,7.115,17.643,5.085,15.859,12.419,11.406,,,,,,,,,,,,,,5.874,6.604,6.618,4.461,7.915,7.607,9.994,5.054,11.517,8.937,5.725,5.272,6.850,6.498,13.453,,4.073,5.371,8.042,6.386,5.383,
2021-06-05,6.353,9.980,,10.625,13.287,14.722,16.425,13.747,,7.088,9.389,13.882,,7.632,17.916,5.329,15.792,13.353,12.305,,,,,,,,,,,,,,6.423,7.140,7.545,4.923,8.117,7.489,9.851,5.872,11.465,9.614,6.189,5.819,7.375,6.652,13.599,,5.220,6.244,8.310,7.394,6.532,
2021-06-06,5.056,8.794,,9.720,12.295,13.941,15.660,13.265,,5.450,7.956,12.722,,6.586,17.335,5.005,15.284,12.626,11.541,,,,,,,,,,,,,,5.564,6.246,6.755,4.254,7.094,6.532,8.982,5.073,10.228,8.794,5.002,5.067,6.170,5.776,12.553,,4.421,5.366,7.763,6.447,5.054,
2021-06-07,5.151,7.555,,8.753,10.881,13.096,14.264,12.785,,5.636,7.754,12.322,,6.075,16.867,4.663,14.859,11.157,10.102,,,,,,,,,,,,,,5.222,6.389,6.486,4.221,6.703,6.386,8.146,4.642,9.150,7.528,4.957,4.936,6.345,4.990,11.743,,4.237,4.419,7.517,5.446,4.316,
2021-06-08,5.068,7.255,,8.715,10.607,12.703,,12.402,,5.241,7.723,11.828,,5.915,16.469,4.283,14.413,10.858,9.960,,,,,,5.058,,,,,,,,4.849,5.910,5.690,3.683,6.417,6.438,7.913,4.535,8.821,7.082,4.483,4.362,5.991,5.168,11.541,,3.689,4.253,6.884,5.586,4.307,
2021-06-09,4.395,7.919,,9.113,11.730,13.708,,13.085,,4.991,7.522,12.246,,5.787,17.141,4.582,14.903,11.769,10.690,,,,,,5.367,,,,,,,,5.460,6.670,5.612,4.328,6.614,6.765,8.393,5.229,9.225,7.996,5.397,5.350,5.721,5.730,12.425,,3.356,4.790,6.869,5.991,4.773,
2021-06-10,5.261,9.597,,10.170,12.806,13.855,,13.606,,4.935,7.051,12.918,,6.171,18.029,5.573,16.012,12.995,11.574,,,,,,6.423,,,,,,,,6.638,8.041,6.938,5.633,7.111,7.393,9.179,5.998,10.554,9.135,6.833,6.614,6.176,6.701,13.023,,3.800,5.962,8.422,7.309,6.789,
2021-06-11,4.855,9.058,,9.347,11.196,12.274,15.413,12.891,,6.657,7.426,12.325,,5.671,18.343,4.650,15.876,11.963,11.084,,,,,,5.817,,,,,,,,5.609,6.535,6.146,4.703,7.159,7.233,8.705,5.125,9.836,8.575,5.987,5.734,6.150,6.981,11.726,,4.123,5.769,7.854,6.763,5.876,
2021-06-12,5.903,9.584,,10.220,12.756,14.692,16.481,,,,9.020,13.549,,6.274,18.156,5.503,16.404,,,,,,,,6.058,,,,,,,,6.146,7.587,7.408,5.126,7.975,7.856,10.391,5.659,11.105,9.010,6.156,6.227,6.778,6.533,13.485,,5.373,5.410,9.061,6.907,5.950,
2021-06-13,3.874,6.810,,7.765,9.881,12.366,,,,,6.559,12.544,,5.403,17.639,4.222,15.359,,,,,,,,4.863,,,,,,,,4.608,6.363,6.132,3.899,5.814,5.836,7.302,3.763,8.142,6.462,3.824,3.630,4.997,4.615,11.105,,3.035,3.650,6.084,4.948,3.727,
2021-06-14,5.822,7.606,,8.699,10.962,12.550,,,,,,13.653,,5.601,16.722,5.740,14.461,,,,,,,,6.161,,,,,,,,6.593,8.110,7.571,5.395,6.790,6.870,7.993,5.359,9.119,7.210,5.120,5.165,6.360,5.644,11.889,,5.114,4.646,8.123,5.602,5.387,
2021-06-15,3.471,6.759,,8.003,9.966,11.818,13.302,11.586,,4.117,7.464,11.820,,5.657,16.810,3.905,14.745,10.159,9.283,,,,,,5.052,,,,,,,,4.458,5.576,5.513,3.377,5.621,5.323,7.165,3.771,8.307,6.430,3.827,3.916,4.627,4.193,10.963,,2.692,3.641,6.072,4.836,3.802,
2021-06-16,5.786,8.733,,9.810,12.526,13.809,,12.428,,6.175,7.485,12.351,,6.500,17.579,4.874,16.184,12.712,11.354,,,,,,5.467,,,,,,,,5.327,6.714,6.656,4.440,6.609,6.756,8.214,5.162,9.905,8.164,5.069,5.281,5.986,5.994,13.016,,4.084,5.176,7.961,6.387,5.784,
2021-06-17,4.957,8.792,,9.544,12.593,13.685,,12.815,,5.278,8.121,12.193,,6.395,17.243,4.266,15.189,12.519,10.932,,,,,,4.978,,,,,,,,5.093,5.992,6.198,3.870,7.203,6.401,9.625,4.584,10.986,7.908,4.899,4.808,6.130,5.189,13.050,,3.990,4.661,8.046,6.022,4.711,
2021-06-18,4.907,8.905,,10.139,12.424,13.715,15.350,13.025,,5.549,9.833,11.833,,6.071,17.420,4.558,15.431,12.892,11.338,,,,,,5.521,,,,,,,,4.892,5.630,6.203,3.658,7.720,6.604,10.008,4.744,10.909,8.014,4.552,4.528,6.281,5.260,12.806,,4.638,4.847,7.566,6.187,5.216,
